GEOID20,District0,District1,District2,District3,District4,District5,District6,District7
360290035022013,6.0,23.0,46.0,74.0,79.0,108.0,152.0,170.0
360290035022014,6.0,23.0,46.0,74.0,79.0,108.0,152.0,170.0
360290035022015,6.0,23.0,46.0,65.0,79.0,108.0,152.0,170.0
360290035022016,6.0,23.0,46.0,74.0,79.0,108.0,152.0,170.0
360290035022017,6.0,23.0,46.0,74.0,79.0,108.0,152.0,170.0
360290035022018,6.0,23.0,46.0,74.0,79.0,108.0,152.0,170.0
360290035022019,6.0,23.0,46.0,74.0,79.0,108.0,152.0,170.0
360290035022020,6.0,23.0,46.0,74.0,79.0,108.0,152.0,170.0
360290035022021,6.0,23.0,46.0,65.0,79.0,108.0,152.0,170.0
360290035022022,6.0,23.0,46.0,74.0,79.0,108.0,152.0,170.0
360290036001000,0.0,23.0,43.0,57.0,80.0,108.0,160.0,170.0
360290036001001,0.0,23.0,43.0,57.0,80.0,108.0,160.0,170.0
360290036001002,0.0,23.0,43.0,57.0,80.0,108.0,160.0,170.0
360290036001003,0.0,23.0,43.0,57.0,80.0,108.0,160.0,170.0
360290036001004,0.0,23.0,43.0,57.0,80.0,108.0,160.0,170.0
360290036001005,0.0,23.0,43.0,57.0,80.0,108.0,160.0,170.0
360290036001006,0.0,23.0,43.0,57.0,80.0,108.0,160.0,170.0
360290036001007,0.0,23.0,43.0,57.0,80.0,108.0,160.0,170.0
360290036001008,0.0,23.0,43.0,57.0,80.0,108.0,160.0,170.0
360290036001009,0.0,23.0,43.0,57.0,80.0,108.0,160.0,170.0
360290036001010,0.0,23.0,43.0,57.0,80.0,108.0,160.0,170.0
360290036002000,4.0,23.0,43.0,74.0,78.0,108.0,160.0,170.0
360290036002001,4.0,23.0,46.0,74.0,78.0,108.0,160.0,170.0
360290036002002,4.0,23.0,46.0,74.0,78.0,108.0,152.0,170.0
360290036003000,4.0,23.0,43.0,57.0,80.0,108.0,160.0,170.0
360290036003001,4.0,23.0,43.0,57.0,80.0,108.0,160.0,170.0
360290036003002,4.0,23.0,43.0,74.0,80.0,108.0,160.0,170.0
360290036003003,4.0,23.0,43.0,74.0,78.0,108.0,160.0,170.0
360290036003004,4.0,23.0,43.0,74.0,78.0,108.0,160.0,170.0
360290036003005,4.0,23.0,43.0,74.0,80.0,108.0,160.0,170.0
360290036003006,4.0,23.0,43.0,74.0,80.0,108.0,160.0,170.0
360290036003007,4.0,23.0,43.0,74.0,80.0,108.0,160.0,170.0
360290036003008,4.0,23.0,43.0,57.0,80.0,108.0,160.0,170.0
360290036003009,4.0,23.0,43.0,57.0,80.0,108.0,160.0,170.0
360290036004000,0.0,23.0,43.0,57.0,78.0,108.0,160.0,170.0
360290036004001,4.0,23.0,43.0,57.0,78.0,108.0,160.0,170.0
360290036004002,4.0,23.0,43.0,57.0,78.0,108.0,160.0,174.0
360290036004003,4.0,23.0,46.0,57.0,78.0,108.0,160.0,170.0
360290036004004,4.0,23.0,46.0,74.0,78.0,108.0,160.0,170.0
360290036004005,4.0,23.0,46.0,57.0,78.0,108.0,160.0,170.0
360290036004006,4.0,23.0,46.0,57.0,78.0,108.0,160.0,170.0
360290036004007,4.0,23.0,43.0,74.0,78.0,108.0,160.0,170.0
360290036004008,4.0,23.0,43.0,74.0,78.0,108.0,160.0,170.0
360290036004009,4.0,23.0,43.0,74.0,78.0,108.0,160.0,170.0
360290036004010,0.0,23.0,43.0,74.0,80.0,108.0,160.0,170.0
360290036004011,4.0,23.0,43.0,74.0,78.0,108.0,160.0,170.0
360290036004012,4.0,23.0,43.0,74.0,78.0,108.0,160.0,170.0
360290036004013,4.0,23.0,46.0,74.0,78.0,108.0,160.0,170.0
360290036004014,4.0,23.0,46.0,74.0,78.0,108.0,160.0,170.0
360290037001000,0.0,23.0,43.0,57.0,80.0,125.0,160.0,170.0
360290037001001,0.0,23.0,43.0,57.0,80.0,125.0,160.0,170.0
360290037001002,0.0,23.0,43.0,57.0,80.0,125.0,160.0,170.0
360290037001003,0.0,23.0,43.0,57.0,80.0,108.0,160.0,170.0
360290037001004,0.0,23.0,43.0,57.0,80.0,125.0,160.0,170.0
360290037001005,0.0,23.0,43.0,57.0,78.0,125.0,160.0,170.0
360290037001006,0.0,23.0,43.0,57.0,80.0,125.0,160.0,170.0
360290037002000,0.0,23.0,43.0,57.0,78.0,125.0,160.0,170.0
360290037002001,4.0,23.0,43.0,57.0,78.0,125.0,160.0,170.0
360290037002002,4.0,23.0,43.0,57.0,80.0,125.0,160.0,170.0
360290037002003,0.0,23.0,43.0,57.0,80.0,125.0,160.0,170.0
360290037002004,4.0,23.0,43.0,57.0,80.0,125.0,160.0,170.0
360290037002005,4.0,23.0,43.0,57.0,80.0,125.0,160.0,170.0
360290037002006,4.0,23.0,43.0,57.0,80.0,125.0,160.0,170.0
360290037002007,4.0,23.0,43.0,57.0,80.0,125.0,160.0,170.0
360290037003000,0.0,23.0,43.0,57.0,80.0,125.0,160.0,170.0
360290037003001,0.0,23.0,43.0,57.0,80.0,108.0,160.0,170.0
360290037003002,0.0,23.0,43.0,57.0,80.0,108.0,160.0,170.0
360290037003003,0.0,23.0,43.0,57.0,80.0,108.0,160.0,170.0
360290037003004,0.0,23.0,43.0,57.0,80.0,108.0,160.0,170.0
360290037003005,0.0,23.0,43.0,57.0,80.0,108.0,160.0,170.0
360290037004000,0.0,23.0,43.0,57.0,80.0,108.0,160.0,170.0
360290037004001,0.0,23.0,43.0,57.0,80.0,108.0,160.0,170.0
360290037004002,0.0,23.0,43.0,57.0,80.0,108.0,160.0,170.0
360290037004003,0.0,23.0,43.0,57.0,80.0,108.0,160.0,170.0
360290037004004,0.0,23.0,43.0,57.0,80.0,125.0,160.0,170.0
360290037004005,0.0,23.0,43.0,57.0,80.0,125.0,160.0,170.0
360290037004006,4.0,23.0,43.0,57.0,80.0,125.0,160.0,170.0
360290037004007,4.0,23.0,43.0,57.0,80.0,108.0,160.0,170.0
360290037004008,0.0,23.0,43.0,57.0,80.0,108.0,160.0,170.0
360290037004009,4.0,23.0,43.0,57.0,80.0,108.0,160.0,170.0
360290037004010,4.0,23.0,43.0,57.0,80.0,108.0,160.0,170.0
360290037004011,0.0,23.0,43.0,57.0,80.0,108.0,160.0,170.0
360290038001000,0.0,23.0,42.0,57.0,80.0,125.0,160.0,170.0
360290038001001,0.0,23.0,43.0,57.0,80.0,125.0,160.0,170.0
360290038001002,0.0,23.0,43.0,57.0,80.0,125.0,160.0,170.0
360290038001003,0.0,23.0,43.0,57.0,80.0,125.0,160.0,170.0
360290038001004,0.0,23.0,43.0,57.0,80.0,125.0,160.0,170.0
360290038001005,0.0,23.0,43.0,57.0,80.0,125.0,160.0,170.0
360290038001006,0.0,23.0,43.0,57.0,78.0,125.0,160.0,170.0
360290038002000,0.0,23.0,43.0,57.0,78.0,125.0,160.0,170.0
360290038002001,0.0,23.0,43.0,57.0,78.0,125.0,160.0,170.0
360290038002002,0.0,23.0,43.0,57.0,78.0,125.0,160.0,170.0
360290038002003,0.0,23.0,43.0,57.0,78.0,125.0,160.0,170.0
360290038002004,0.0,23.0,43.0,57.0,78.0,125.0,160.0,170.0
360290038002005,0.0,23.0,43.0,57.0,78.0,125.0,160.0,170.0
360290038003000,0.0,23.0,43.0,57.0,78.0,125.0,160.0,170.0
360290038003001,4.0,23.0,43.0,57.0,78.0,125.0,160.0,170.0
360290038003002,0.0,23.0,43.0,57.0,78.0,125.0,160.0,170.0
360290038003003,0.0,23.0,43.0,57.0,78.0,125.0,160.0,170.0
360290038003004,4.0,23.0,43.0,57.0,78.0,125.0,160.0,170.0
360290039011000,0.0,32.0,42.0,57.0,81.0,110.0,154.0,174.0
360290039011001,0.0,32.0,42.0,57.0,78.0,109.0,154.0,174.0
360290039011002,0.0,32.0,42.0,57.0,78.0,109.0,154.0,174.0
360290039011003,0.0,32.0,42.0,57.0,78.0,109.0,154.0,174.0
360290039011004,0.0,32.0,46.0,57.0,78.0,109.0,154.0,174.0
360290039011005,0.0,32.0,46.0,57.0,78.0,109.0,154.0,174.0
360290039011006,0.0,32.0,42.0,57.0,78.0,109.0,154.0,174.0
360290039011007,0.0,32.0,42.0,57.0,78.0,109.0,154.0,174.0
360290039011008,0.0,32.0,42.0,57.0,80.0,109.0,154.0,174.0
360290039011009,0.0,32.0,42.0,57.0,80.0,109.0,154.0,174.0
360290039011010,0.0,32.0,42.0,57.0,80.0,109.0,159.0,174.0
360290039011011,0.0,32.0,42.0,57.0,78.0,109.0,154.0,174.0
360290039011012,0.0,32.0,42.0,57.0,78.0,109.0,154.0,174.0
360290039011013,0.0,32.0,46.0,57.0,78.0,109.0,154.0,174.0
360290039011014,0.0,32.0,42.0,57.0,78.0,109.0,154.0,174.0
360290039011015,0.0,32.0,46.0,57.0,78.0,109.0,159.0,174.0
360290039011016,0.0,32.0,46.0,57.0,78.0,109.0,154.0,174.0
360290039011017,0.0,32.0,46.0,57.0,78.0,109.0,154.0,174.0
360290039011018,0.0,32.0,46.0,57.0,78.0,109.0,154.0,174.0
360290039011019,0.0,32.0,42.0,57.0,78.0,109.0,159.0,174.0
360290040021000,18.0,31.0,39.0,57.0,81.0,109.0,154.0,174.0
360290040021001,18.0,31.0,39.0,57.0,81.0,110.0,154.0,174.0
360290040021002,18.0,31.0,39.0,57.0,81.0,109.0,154.0,174.0
360290040021003,18.0,31.0,39.0,57.0,81.0,109.0,154.0,174.0
360290040021004,18.0,31.0,39.0,57.0,81.0,109.0,154.0,174.0
360290040021005,18.0,31.0,38.0,57.0,78.0,109.0,154.0,174.0
360290040021006,18.0,31.0,38.0,57.0,78.0,109.0,154.0,174.0
360290040021007,18.0,31.0,39.0,57.0,81.0,109.0,154.0,174.0
360290040021008,18.0,31.0,38.0,57.0,78.0,109.0,159.0,174.0
360290040021009,18.0,31.0,46.0,57.0,78.0,109.0,154.0,174.0
360290040021010,18.0,31.0,38.0,57.0,78.0,109.0,154.0,174.0
360290040021011,18.0,31.0,46.0,57.0,78.0,109.0,159.0,173.0
360290040021012,18.0,31.0,46.0,57.0,78.0,109.0,159.0,174.0
360290040021013,0.0,32.0,46.0,57.0,78.0,109.0,159.0,174.0
360290040021014,18.0,31.0,46.0,57.0,78.0,109.0,159.0,173.0
360290040021015,0.0,23.0,46.0,57.0,78.0,109.0,152.0,173.0
360290040022000,18.0,31.0,39.0,57.0,81.0,110.0,154.0,174.0
360290040022001,18.0,31.0,39.0,57.0,81.0,110.0,154.0,174.0
360290040022002,18.0,31.0,39.0,57.0,81.0,110.0,154.0,178.0
360290040022003,18.0,31.0,39.0,57.0,81.0,110.0,154.0,178.0
360290040022004,18.0,31.0,39.0,57.0,81.0,110.0,154.0,178.0
360290040022005,18.0,31.0,39.0,57.0,81.0,110.0,154.0,174.0
360290040022006,18.0,31.0,39.0,57.0,81.0,110.0,154.0,174.0
360290040031000,18.0,31.0,42.0,57.0,81.0,110.0,154.0,174.0
360290040031001,18.0,31.0,39.0,57.0,81.0,110.0,154.0,174.0
360290040031002,18.0,31.0,42.0,57.0,81.0,110.0,154.0,174.0
360290040031003,18.0,31.0,42.0,57.0,81.0,110.0,154.0,174.0
360290040031004,18.0,31.0,42.0,57.0,78.0,109.0,154.0,174.0
360290040031005,18.0,32.0,42.0,57.0,78.0,109.0,154.0,174.0
360290040031006,18.0,31.0,42.0,57.0,78.0,109.0,154.0,174.0
360290040031007,18.0,31.0,42.0,57.0,78.0,109.0,154.0,174.0
360290040032000,0.0,32.0,46.0,57.0,78.0,109.0,154.0,174.0
360290040032001,0.0,32.0,46.0,57.0,78.0,109.0,154.0,174.0
360290040032002,18.0,32.0,46.0,57.0,78.0,109.0,154.0,174.0
360290040032003,0.0,32.0,46.0,57.0,78.0,109.0,154.0,174.0
360290040032004,18.0,31.0,46.0,57.0,78.0,109.0,154.0,174.0
360290040032005,18.0,31.0,46.0,57.0,78.0,109.0,154.0,174.0
360290040032006,18.0,31.0,46.0,57.0,78.0,109.0,154.0,174.0
360290040032007,18.0,32.0,46.0,57.0,78.0,109.0,159.0,174.0
360290040032008,18.0,31.0,46.0,57.0,78.0,109.0,154.0,174.0
360290040033000,18.0,31.0,39.0,57.0,81.0,110.0,154.0,174.0
360290040033001,18.0,31.0,39.0,57.0,81.0,110.0,154.0,174.0
360290040033002,18.0,31.0,39.0,57.0,81.0,110.0,154.0,174.0
360290040033003,18.0,31.0,39.0,57.0,78.0,109.0,154.0,174.0
360290040033004,18.0,31.0,39.0,57.0,78.0,109.0,154.0,174.0
360290040033005,18.0,31.0,39.0,57.0,78.0,109.0,154.0,174.0
360290040033006,18.0,31.0,39.0,57.0,78.0,109.0,154.0,174.0
360290040033007,18.0,31.0,38.0,57.0,78.0,109.0,154.0,174.0
360290040033008,18.0,31.0,46.0,57.0,78.0,109.0,154.0,174.0
360290040033009,18.0,31.0,38.0,57.0,78.0,109.0,154.0,174.0
360290040033010,18.0,31.0,38.0,57.0,78.0,109.0,154.0,174.0
360290041001000,0.0,32.0,42.0,56.0,80.0,109.0,159.0,174.0
360290041001001,0.0,32.0,43.0,57.0,80.0,109.0,159.0,174.0
360290041001002,0.0,32.0,42.0,57.0,80.0,108.0,159.0,174.0
360290041001003,0.0,32.0,42.0,57.0,80.0,109.0,159.0,174.0
360290041001004,0.0,32.0,43.0,57.0,80.0,108.0,159.0,170.0
360290041001005,0.0,32.0,42.0,57.0,80.0,108.0,159.0,174.0
360290041001006,0.0,32.0,42.0,57.0,80.0,108.0,159.0,174.0
360290041001007,0.0,32.0,42.0,57.0,80.0,108.0,159.0,174.0
360290041001008,0.0,32.0,42.0,57.0,80.0,108.0,159.0,174.0
360290041001009,0.0,32.0,42.0,57.0,80.0,108.0,159.0,174.0
360290041001010,0.0,23.0,43.0,57.0,80.0,108.0,159.0,170.0
360290041002000,0.0,32.0,43.0,57.0,80.0,108.0,159.0,170.0
360290041002001,0.0,32.0,43.0,57.0,80.0,108.0,159.0,174.0
360290041002002,0.0,32.0,43.0,57.0,80.0,108.0,159.0,174.0
360290041002003,0.0,32.0,43.0,57.0,80.0,108.0,159.0,174.0
360290041002004,0.0,32.0,43.0,57.0,80.0,125.0,159.0,174.0
360290041002005,0.0,32.0,43.0,57.0,80.0,125.0,159.0,170.0
360290041002006,0.0,32.0,43.0,57.0,80.0,108.0,159.0,170.0
360290041002007,0.0,32.0,43.0,57.0,80.0,108.0,159.0,170.0
360290041002008,0.0,32.0,43.0,57.0,80.0,108.0,159.0,170.0
360290041003000,0.0,32.0,42.0,57.0,80.0,108.0,159.0,174.0
360290041003001,0.0,32.0,42.0,57.0,80.0,108.0,159.0,174.0
360290041003002,0.0,32.0,42.0,57.0,80.0,108.0,159.0,174.0
360290041003003,0.0,32.0,43.0,57.0,80.0,108.0,159.0,170.0
360290041003004,0.0,23.0,43.0,57.0,80.0,108.0,159.0,170.0
360290041003005,0.0,32.0,43.0,57.0,80.0,108.0,159.0,170.0
360290041003006,0.0,32.0,43.0,57.0,80.0,108.0,159.0,170.0
360290041004000,0.0,32.0,42.0,57.0,80.0,125.0,159.0,174.0
360290041004001,0.0,32.0,43.0,57.0,80.0,108.0,159.0,174.0
360290041004002,0.0,32.0,43.0,57.0,80.0,125.0,159.0,170.0
360290041004003,0.0,32.0,43.0,57.0,80.0,125.0,159.0,170.0
360290041004004,0.0,32.0,43.0,57.0,80.0,125.0,159.0,174.0
360290042001000,0.0,32.0,42.0,56.0,80.0,109.0,159.0,174.0
360290042001001,0.0,32.0,42.0,56.0,80.0,109.0,159.0,174.0
360290042001002,0.0,32.0,42.0,56.0,80.0,109.0,159.0,174.0
360290042001003,0.0,32.0,42.0,56.0,80.0,109.0,159.0,174.0
360290042001004,0.0,32.0,42.0,56.0,80.0,109.0,159.0,174.0
360290042001005,0.0,32.0,42.0,56.0,80.0,109.0,159.0,174.0
360290042002000,0.0,32.0,42.0,56.0,80.0,109.0,159.0,174.0
360290042002001,0.0,32.0,42.0,56.0,80.0,109.0,159.0,174.0
360290042002002,0.0,32.0,42.0,56.0,80.0,109.0,159.0,174.0
360290042002003,0.0,32.0,42.0,56.0,80.0,109.0,159.0,174.0
360290042002004,0.0,32.0,42.0,56.0,80.0,109.0,159.0,174.0
360290042002005,0.0,32.0,42.0,56.0,80.0,109.0,159.0,174.0
360290042003000,0.0,32.0,42.0,56.0,80.0,109.0,159.0,174.0
360290042003001,0.0,32.0,42.0,56.0,80.0,109.0,159.0,174.0
360290042003002,0.0,32.0,42.0,56.0,80.0,109.0,159.0,174.0
360290042003003,0.0,32.0,42.0,57.0,80.0,109.0,159.0,174.0
360290042003004,0.0,32.0,42.0,57.0,80.0,109.0,159.0,174.0
360290042003005,0.0,32.0,42.0,57.0,80.0,109.0,159.0,174.0
360290042003006,0.0,32.0,42.0,57.0,80.0,108.0,159.0,174.0
360290042004000,0.0,32.0,42.0,56.0,80.0,109.0,154.0,174.0
360290042004001,0.0,32.0,42.0,56.0,80.0,109.0,154.0,174.0
360290042004002,0.0,32.0,42.0,56.0,80.0,109.0,159.0,174.0
360290042004003,0.0,32.0,42.0,56.0,80.0,109.0,159.0,174.0
360290042005000,0.0,32.0,42.0,56.0,80.0,109.0,159.0,174.0
360290042005001,0.0,32.0,42.0,56.0,80.0,109.0,159.0,174.0
360290042005002,0.0,32.0,42.0,56.0,80.0,109.0,159.0,174.0
360290042005003,0.0,32.0,42.0,56.0,80.0,109.0,154.0,174.0
360290042005004,0.0,32.0,42.0,56.0,80.0,109.0,154.0,174.0
360290042005005,0.0,32.0,42.0,56.0,80.0,109.0,159.0,174.0
360290042005006,0.0,32.0,42.0,56.0,80.0,109.0,159.0,174.0
360290042005007,0.0,32.0,42.0,56.0,80.0,109.0,159.0,174.0
360290043001000,0.0,32.0,42.0,56.0,81.0,110.0,159.0,178.0
360290043001001,0.0,32.0,42.0,56.0,81.0,110.0,159.0,178.0
360290043001002,0.0,32.0,42.0,56.0,81.0,109.0,159.0,174.0
360290043001003,0.0,32.0,42.0,56.0,81.0,109.0,159.0,174.0
360290043001004,0.0,32.0,42.0,56.0,81.0,109.0,159.0,174.0
360290043001005,0.0,32.0,42.0,56.0,80.0,109.0,159.0,174.0
360290043002000,0.0,32.0,42.0,56.0,80.0,109.0,159.0,174.0
360290043002001,0.0,32.0,42.0,56.0,80.0,109.0,159.0,174.0
360290043002002,0.0,32.0,42.0,56.0,80.0,109.0,159.0,174.0
360290043002003,0.0,32.0,42.0,56.0,80.0,109.0,159.0,174.0
360290043002004,0.0,32.0,42.0,56.0,80.0,109.0,159.0,174.0
360290043002005,0.0,32.0,42.0,56.0,80.0,109.0,159.0,174.0
360290043003000,18.0,32.0,42.0,56.0,81.0,109.0,159.0,174.0
360290043003001,18.0,32.0,42.0,56.0,81.0,109.0,159.0,174.0
360290043003002,0.0,32.0,42.0,56.0,80.0,109.0,159.0,174.0
360290043003003,0.0,32.0,42.0,56.0,80.0,109.0,159.0,174.0
360290043003004,0.0,32.0,42.0,56.0,80.0,109.0,159.0,174.0
360290043003005,0.0,32.0,42.0,56.0,80.0,109.0,159.0,174.0
360290043004000,0.0,32.0,42.0,56.0,81.0,110.0,159.0,178.0
360290043004001,0.0,32.0,42.0,56.0,81.0,109.0,159.0,174.0
360290043004002,0.0,32.0,42.0,56.0,81.0,110.0,159.0,174.0
360290043004003,0.0,32.0,42.0,56.0,81.0,109.0,159.0,174.0
360290043004004,0.0,32.0,42.0,56.0,81.0,109.0,159.0,174.0
360290043004005,0.0,32.0,42.0,56.0,81.0,109.0,159.0,174.0
360290043004006,0.0,32.0,42.0,56.0,81.0,109.0,159.0,174.0
360290043004007,0.0,32.0,42.0,56.0,80.0,109.0,159.0,174.0
360290043004008,0.0,32.0,42.0,56.0,81.0,109.0,159.0,174.0
360290043005000,0.0,32.0,42.0,56.0,81.0,109.0,159.0,178.0
360290043005001,18.0,32.0,42.0,56.0,81.0,109.0,159.0,178.0
360290043005002,18.0,32.0,42.0,56.0,81.0,109.0,159.0,174.0
360290043005003,0.0,32.0,42.0,56.0,81.0,109.0,159.0,174.0
360290043005004,18.0,32.0,42.0,56.0,81.0,109.0,159.0,174.0
360290043005005,18.0,32.0,42.0,56.0,81.0,109.0,159.0,174.0
360290043006000,0.0,32.0,42.0,56.0,80.0,109.0,159.0,174.0
360290043006001,0.0,32.0,42.0,56.0,80.0,109.0,159.0,174.0
360290043006002,0.0,32.0,42.0,56.0,80.0,109.0,159.0,174.0
360290043006003,0.0,32.0,42.0,56.0,80.0,109.0,159.0,174.0
360290043006004,0.0,32.0,42.0,56.0,80.0,109.0,159.0,174.0
360290043006005,0.0,32.0,42.0,56.0,80.0,109.0,159.0,174.0
360290043006006,0.0,32.0,42.0,56.0,80.0,109.0,159.0,174.0
360290043006007,0.0,32.0,42.0,56.0,80.0,109.0,159.0,174.0
360290043006008,0.0,32.0,42.0,56.0,80.0,109.0,159.0,174.0
360290043006009,0.0,32.0,42.0,56.0,80.0,109.0,159.0,174.0
360290043006010,0.0,32.0,42.0,56.0,80.0,109.0,159.0,174.0
360290043007000,0.0,32.0,42.0,56.0,80.0,109.0,159.0,174.0
360290043007001,0.0,32.0,42.0,56.0,80.0,109.0,159.0,174.0
360290043007002,0.0,32.0,42.0,56.0,80.0,109.0,159.0,174.0
360290043007003,0.0,32.0,42.0,56.0,80.0,109.0,159.0,174.0
360290043007004,0.0,32.0,42.0,56.0,80.0,109.0,159.0,174.0
360290043007005,0.0,32.0,42.0,56.0,80.0,109.0,159.0,174.0
360290044011000,0.0,32.0,42.0,56.0,80.0,109.0,159.0,174.0
360290044011001,0.0,32.0,42.0,56.0,80.0,109.0,159.0,174.0
360290044011002,0.0,32.0,42.0,56.0,80.0,109.0,159.0,174.0
360290044011003,0.0,32.0,42.0,56.0,80.0,109.0,159.0,174.0
360290044011004,0.0,32.0,42.0,56.0,80.0,109.0,159.0,174.0
360290044011005,0.0,32.0,42.0,56.0,80.0,109.0,159.0,174.0
360290044012000,0.0,32.0,42.0,56.0,80.0,109.0,159.0,174.0
360290044012001,0.0,32.0,42.0,56.0,80.0,109.0,159.0,174.0
360290044012002,0.0,32.0,42.0,56.0,80.0,109.0,159.0,174.0
360290044012003,0.0,32.0,42.0,56.0,80.0,109.0,159.0,174.0
360290044012004,0.0,32.0,42.0,56.0,80.0,109.0,159.0,174.0
360290044012005,0.0,32.0,42.0,56.0,80.0,109.0,159.0,174.0
360290044012006,0.0,32.0,42.0,56.0,80.0,109.0,159.0,174.0
360290044012007,0.0,32.0,42.0,56.0,80.0,109.0,159.0,174.0
360290044012008,0.0,32.0,42.0,56.0,80.0,109.0,159.0,174.0
360290044013000,0.0,32.0,42.0,56.0,80.0,109.0,159.0,174.0
360290044013001,0.0,32.0,42.0,56.0,80.0,109.0,159.0,174.0
360290044013002,0.0,32.0,42.0,56.0,80.0,109.0,159.0,174.0
360290044013003,0.0,32.0,42.0,56.0,80.0,109.0,159.0,174.0
360290044013004,0.0,32.0,42.0,56.0,80.0,109.0,159.0,174.0
360290044013005,0.0,32.0,42.0,56.0,80.0,109.0,159.0,174.0
360290044013006,0.0,32.0,42.0,56.0,80.0,109.0,159.0,174.0
360290044013007,0.0,32.0,42.0,56.0,80.0,109.0,159.0,174.0
360290044013008,0.0,32.0,42.0,56.0,80.0,109.0,159.0,174.0
360290044013009,0.0,32.0,42.0,56.0,80.0,109.0,159.0,174.0
360290044014000,0.0,32.0,42.0,56.0,80.0,109.0,159.0,174.0
360290044014001,0.0,32.0,42.0,56.0,80.0,109.0,159.0,174.0
360290044014002,0.0,32.0,42.0,56.0,80.0,109.0,159.0,174.0
360290044014003,0.0,32.0,42.0,56.0,80.0,109.0,159.0,174.0
360290044014004,0.0,32.0,42.0,56.0,80.0,109.0,159.0,174.0
360290044014005,0.0,32.0,42.0,56.0,80.0,109.0,159.0,174.0
360290044021000,0.0,32.0,42.0,56.0,80.0,109.0,159.0,174.0
360290044021001,0.0,32.0,42.0,56.0,80.0,109.0,159.0,174.0
360290044021002,0.0,32.0,42.0,56.0,80.0,125.0,159.0,174.0
360290044021003,0.0,32.0,42.0,56.0,80.0,125.0,159.0,174.0
360290044021004,0.0,32.0,42.0,57.0,80.0,125.0,159.0,174.0
360290044021005,0.0,32.0,42.0,57.0,80.0,125.0,159.0,174.0
360290044021006,0.0,32.0,42.0,57.0,80.0,125.0,159.0,174.0
360290044021007,0.0,32.0,42.0,56.0,80.0,125.0,159.0,174.0
360290044022000,0.0,32.0,42.0,57.0,80.0,109.0,159.0,174.0
360290044022001,0.0,32.0,42.0,57.0,80.0,109.0,159.0,174.0
360290044022002,0.0,32.0,42.0,56.0,80.0,109.0,159.0,174.0
360290044022003,0.0,32.0,42.0,56.0,80.0,109.0,159.0,174.0
360290044022004,0.0,32.0,42.0,57.0,80.0,109.0,159.0,174.0
360290044022005,0.0,32.0,42.0,57.0,80.0,109.0,159.0,174.0
360290044022006,0.0,32.0,42.0,57.0,80.0,108.0,159.0,174.0
360290044022007,0.0,32.0,42.0,57.0,80.0,108.0,159.0,174.0
360290044022008,0.0,32.0,42.0,57.0,80.0,109.0,159.0,174.0
360290044022009,0.0,32.0,42.0,57.0,80.0,108.0,159.0,174.0
360290045001000,18.0,31.0,39.0,56.0,81.0,110.0,154.0,178.0
360290045001001,18.0,31.0,39.0,56.0,81.0,110.0,154.0,178.0
360290045001002,18.0,31.0,39.0,56.0,81.0,110.0,154.0,178.0
360290045001003,18.0,31.0,39.0,56.0,81.0,110.0,154.0,178.0
360290045001004,18.0,31.0,39.0,56.0,81.0,110.0,154.0,178.0
360290045001005,18.0,31.0,39.0,56.0,81.0,110.0,154.0,178.0
360290045001006,18.0,31.0,39.0,56.0,81.0,110.0,154.0,178.0
360290045001007,18.0,31.0,39.0,56.0,81.0,110.0,154.0,178.0
360290045001008,18.0,31.0,39.0,56.0,81.0,110.0,154.0,178.0
360290045001009,18.0,31.0,39.0,56.0,81.0,110.0,154.0,178.0
360290045001010,18.0,31.0,39.0,56.0,81.0,110.0,154.0,174.0
360290045001011,18.0,31.0,39.0,57.0,81.0,110.0,154.0,174.0
360290045002000,18.0,31.0,39.0,57.0,81.0,110.0,154.0,174.0
360290045002001,18.0,31.0,39.0,57.0,81.0,110.0,154.0,174.0
360290045002002,18.0,31.0,39.0,57.0,81.0,110.0,154.0,174.0
360290045002003,18.0,31.0,39.0,57.0,81.0,110.0,154.0,174.0
360290045002004,18.0,31.0,39.0,57.0,81.0,110.0,154.0,174.0
360290045002005,18.0,31.0,39.0,57.0,81.0,110.0,154.0,174.0
360290045002006,18.0,31.0,39.0,57.0,81.0,110.0,154.0,174.0
360290045002007,18.0,31.0,39.0,57.0,81.0,110.0,154.0,174.0
360290045002008,18.0,31.0,39.0,57.0,81.0,110.0,154.0,174.0
360290045002009,18.0,31.0,39.0,57.0,81.0,110.0,154.0,174.0
360290045003000,18.0,31.0,39.0,56.0,81.0,110.0,154.0,178.0
360290045003001,18.0,31.0,39.0,56.0,81.0,110.0,154.0,178.0
360290045003002,18.0,31.0,39.0,56.0,81.0,110.0,154.0,178.0
360290045003003,18.0,31.0,39.0,56.0,81.0,110.0,154.0,178.0
360290045003004,18.0,31.0,39.0,56.0,81.0,110.0,154.0,178.0
360290045003005,18.0,31.0,39.0,56.0,81.0,110.0,154.0,178.0
360290045003006,18.0,31.0,39.0,56.0,81.0,110.0,154.0,178.0
360290045003007,18.0,31.0,39.0,56.0,81.0,110.0,154.0,178.0
360290045003008,18.0,31.0,39.0,56.0,81.0,110.0,154.0,178.0
360290045003009,18.0,31.0,39.0,56.0,81.0,110.0,154.0,178.0
360290045003010,18.0,31.0,39.0,56.0,81.0,110.0,154.0,178.0
360290045003011,18.0,31.0,39.0,56.0,81.0,110.0,154.0,178.0
