GEOID20,District0,District1,District2,District3,District4,District5,District6,District7,District8,District9,District10,District11,District12,District13,District14
360290053002011,6.0,25.0,66.0,112.0,121.0,152.0,169.0,196.0,222.0,240.0,264.0,288.0,314.0,332.0,355.0
360290054001000,6.0,25.0,80.0,112.0,128.0,152.0,169.0,197.0,222.0,243.0,260.0,288.0,314.0,323.0,370.0
360290054001001,6.0,25.0,80.0,112.0,128.0,152.0,169.0,197.0,222.0,243.0,260.0,288.0,314.0,323.0,370.0
360290054001002,5.0,25.0,80.0,112.0,128.0,152.0,169.0,196.0,222.0,243.0,260.0,288.0,314.0,323.0,370.0
360290054001003,5.0,25.0,80.0,112.0,128.0,152.0,169.0,196.0,222.0,243.0,263.0,288.0,314.0,323.0,370.0
360290054001004,6.0,25.0,80.0,112.0,128.0,152.0,169.0,196.0,222.0,243.0,263.0,288.0,314.0,323.0,370.0
360290054001005,6.0,25.0,80.0,108.0,128.0,152.0,178.0,196.0,222.0,243.0,263.0,288.0,314.0,323.0,370.0
360290054001006,5.0,25.0,80.0,112.0,128.0,152.0,178.0,196.0,222.0,243.0,263.0,288.0,314.0,323.0,370.0
360290054001007,5.0,25.0,80.0,107.0,128.0,152.0,178.0,196.0,222.0,243.0,260.0,288.0,314.0,323.0,370.0
360290054001008,5.0,25.0,80.0,107.0,128.0,152.0,178.0,196.0,222.0,243.0,260.0,288.0,314.0,323.0,370.0
360290054001009,5.0,25.0,80.0,107.0,128.0,152.0,178.0,196.0,222.0,243.0,260.0,288.0,314.0,323.0,370.0
360290054001010,5.0,25.0,80.0,108.0,128.0,152.0,178.0,196.0,222.0,243.0,260.0,288.0,314.0,323.0,370.0
360290054001011,5.0,25.0,80.0,108.0,128.0,152.0,178.0,187.0,223.0,243.0,260.0,289.0,314.0,323.0,372.0
360290054001012,5.0,25.0,80.0,108.0,128.0,152.0,177.0,187.0,222.0,243.0,260.0,289.0,314.0,323.0,372.0
360290054001013,5.0,25.0,80.0,108.0,128.0,152.0,177.0,187.0,216.0,243.0,260.0,289.0,314.0,323.0,372.0
360290054001014,5.0,25.0,67.0,108.0,128.0,152.0,177.0,187.0,216.0,243.0,260.0,289.0,314.0,323.0,372.0
360290054002000,6.0,25.0,80.0,107.0,128.0,152.0,169.0,197.0,222.0,243.0,260.0,289.0,314.0,323.0,371.0
360290054002001,6.0,25.0,80.0,107.0,128.0,152.0,178.0,187.0,223.0,243.0,260.0,289.0,311.0,323.0,371.0
360290054002002,6.0,25.0,80.0,107.0,128.0,152.0,178.0,187.0,223.0,243.0,260.0,289.0,314.0,323.0,371.0
360290054002003,5.0,25.0,80.0,112.0,128.0,152.0,178.0,196.0,222.0,243.0,260.0,288.0,314.0,323.0,370.0
360290054002004,5.0,25.0,79.0,107.0,128.0,152.0,178.0,196.0,223.0,243.0,260.0,288.0,314.0,323.0,371.0
360290054002005,5.0,25.0,79.0,107.0,128.0,152.0,178.0,196.0,222.0,243.0,260.0,288.0,314.0,323.0,371.0
360290054002006,5.0,25.0,80.0,107.0,128.0,152.0,178.0,196.0,222.0,243.0,260.0,288.0,314.0,323.0,370.0
360290054003000,5.0,25.0,79.0,107.0,128.0,152.0,178.0,187.0,223.0,243.0,260.0,289.0,311.0,323.0,371.0
360290054003001,5.0,25.0,79.0,107.0,128.0,152.0,178.0,187.0,223.0,243.0,260.0,289.0,311.0,323.0,371.0
360290054003002,5.0,25.0,79.0,107.0,128.0,152.0,178.0,187.0,223.0,243.0,260.0,289.0,311.0,323.0,371.0
360290054003003,5.0,25.0,80.0,108.0,128.0,152.0,178.0,187.0,223.0,243.0,260.0,288.0,314.0,323.0,371.0
360290054003004,5.0,25.0,67.0,108.0,128.0,152.0,178.0,187.0,223.0,243.0,260.0,289.0,311.0,323.0,372.0
360290054003005,5.0,25.0,67.0,108.0,128.0,152.0,178.0,187.0,223.0,243.0,260.0,289.0,311.0,323.0,372.0
360290054003006,5.0,25.0,67.0,108.0,128.0,152.0,178.0,187.0,223.0,243.0,260.0,289.0,314.0,323.0,372.0
360290054003007,5.0,25.0,67.0,108.0,128.0,152.0,178.0,187.0,223.0,243.0,260.0,289.0,311.0,323.0,372.0
360290054004000,6.0,63.0,80.0,112.0,121.0,152.0,169.0,197.0,222.0,240.0,263.0,288.0,310.0,325.0,370.0
360290054004001,6.0,63.0,80.0,112.0,121.0,152.0,169.0,197.0,222.0,240.0,263.0,288.0,314.0,323.0,370.0
360290054004002,6.0,25.0,80.0,112.0,128.0,152.0,169.0,197.0,222.0,240.0,263.0,288.0,314.0,323.0,370.0
360290054004003,6.0,25.0,80.0,112.0,128.0,152.0,169.0,197.0,222.0,243.0,263.0,288.0,314.0,323.0,370.0
360290054004004,6.0,63.0,80.0,112.0,128.0,152.0,169.0,197.0,222.0,240.0,263.0,288.0,314.0,323.0,370.0
360290054004005,6.0,63.0,80.0,112.0,128.0,152.0,169.0,197.0,222.0,240.0,263.0,288.0,314.0,323.0,370.0
360290055001000,5.0,25.0,79.0,107.0,142.0,152.0,178.0,187.0,223.0,244.0,260.0,289.0,311.0,323.0,371.0
360290055001001,5.0,25.0,79.0,107.0,142.0,152.0,178.0,187.0,223.0,244.0,260.0,289.0,311.0,323.0,371.0
360290055001002,5.0,25.0,79.0,107.0,142.0,152.0,178.0,187.0,223.0,244.0,259.0,289.0,311.0,323.0,371.0
360290055001003,5.0,25.0,79.0,107.0,142.0,152.0,178.0,187.0,223.0,244.0,259.0,289.0,311.0,323.0,371.0
360290055001004,5.0,25.0,79.0,107.0,142.0,152.0,178.0,187.0,223.0,243.0,260.0,289.0,311.0,323.0,371.0
360290055001005,5.0,25.0,79.0,107.0,142.0,152.0,178.0,187.0,223.0,243.0,259.0,289.0,311.0,323.0,371.0
360290055001006,5.0,25.0,79.0,107.0,142.0,152.0,178.0,187.0,223.0,243.0,260.0,289.0,311.0,323.0,371.0
360290055002000,9.0,25.0,79.0,107.0,142.0,152.0,178.0,187.0,223.0,244.0,259.0,295.0,311.0,323.0,371.0
360290055002001,9.0,25.0,79.0,107.0,142.0,152.0,178.0,187.0,223.0,244.0,259.0,295.0,311.0,323.0,371.0
360290055002002,9.0,25.0,79.0,107.0,142.0,152.0,178.0,187.0,223.0,244.0,259.0,295.0,311.0,323.0,371.0
360290055002003,9.0,25.0,79.0,107.0,142.0,152.0,178.0,187.0,223.0,244.0,260.0,295.0,311.0,323.0,371.0
360290055002004,5.0,25.0,67.0,107.0,142.0,154.0,178.0,187.0,223.0,244.0,260.0,289.0,311.0,323.0,372.0
360290055003000,9.0,25.0,79.0,107.0,142.0,152.0,178.0,187.0,223.0,244.0,259.0,289.0,311.0,323.0,371.0
360290055003001,9.0,25.0,79.0,107.0,142.0,152.0,178.0,187.0,223.0,244.0,259.0,289.0,311.0,323.0,371.0
360290055003002,9.0,25.0,79.0,107.0,142.0,152.0,178.0,187.0,223.0,244.0,259.0,289.0,311.0,323.0,371.0
360290055003003,9.0,25.0,79.0,107.0,142.0,152.0,178.0,187.0,223.0,244.0,260.0,295.0,311.0,323.0,371.0
360290055003004,9.0,25.0,79.0,107.0,142.0,152.0,178.0,187.0,223.0,244.0,259.0,295.0,311.0,323.0,371.0
360290055003005,9.0,25.0,79.0,107.0,142.0,152.0,178.0,187.0,223.0,244.0,259.0,295.0,311.0,323.0,371.0
360290055003006,9.0,25.0,67.0,107.0,142.0,154.0,178.0,187.0,223.0,244.0,260.0,295.0,311.0,323.0,371.0
360290055003007,9.0,25.0,67.0,107.0,142.0,154.0,178.0,187.0,223.0,244.0,259.0,295.0,311.0,323.0,371.0
360290055003008,9.0,25.0,67.0,107.0,142.0,154.0,178.0,187.0,223.0,244.0,260.0,295.0,311.0,323.0,371.0
360290055003009,9.0,25.0,67.0,107.0,142.0,154.0,178.0,187.0,223.0,244.0,260.0,295.0,311.0,323.0,371.0
360290055003010,5.0,25.0,67.0,108.0,142.0,154.0,178.0,187.0,223.0,244.0,260.0,289.0,311.0,323.0,372.0
360290055003011,5.0,25.0,67.0,108.0,142.0,154.0,178.0,187.0,223.0,244.0,260.0,295.0,311.0,323.0,372.0
360290055003012,9.0,25.0,67.0,108.0,142.0,154.0,178.0,187.0,223.0,244.0,260.0,295.0,311.0,323.0,372.0
360290055004000,5.0,25.0,79.0,107.0,142.0,152.0,178.0,187.0,223.0,243.0,260.0,289.0,311.0,323.0,371.0
360290055004001,5.0,25.0,79.0,107.0,128.0,152.0,178.0,187.0,223.0,243.0,260.0,289.0,311.0,323.0,371.0
360290055004002,5.0,25.0,79.0,107.0,142.0,152.0,178.0,187.0,223.0,243.0,260.0,289.0,311.0,323.0,371.0
360290055004003,5.0,25.0,79.0,107.0,142.0,152.0,178.0,187.0,223.0,244.0,259.0,295.0,311.0,323.0,371.0
360290055004004,5.0,25.0,67.0,108.0,128.0,154.0,178.0,187.0,223.0,243.0,260.0,289.0,311.0,323.0,372.0
360290056001000,6.0,63.0,79.0,107.0,128.0,153.0,169.0,187.0,223.0,244.0,259.0,289.0,310.0,325.0,371.0
360290056001001,6.0,25.0,79.0,107.0,142.0,153.0,169.0,187.0,223.0,244.0,259.0,289.0,310.0,325.0,371.0
360290056001002,6.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,310.0,325.0,371.0
360290056001003,6.0,25.0,79.0,107.0,142.0,153.0,169.0,187.0,223.0,244.0,259.0,289.0,310.0,325.0,371.0
360290056001004,6.0,25.0,79.0,107.0,142.0,153.0,169.0,187.0,223.0,244.0,259.0,289.0,310.0,325.0,371.0
360290056001005,6.0,25.0,79.0,107.0,142.0,153.0,169.0,187.0,223.0,244.0,259.0,289.0,310.0,325.0,371.0
360290056001006,6.0,25.0,79.0,107.0,128.0,153.0,169.0,187.0,223.0,244.0,259.0,289.0,310.0,325.0,371.0
360290056002000,6.0,25.0,79.0,107.0,142.0,153.0,169.0,187.0,223.0,244.0,259.0,289.0,310.0,325.0,371.0
360290056002001,6.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,310.0,325.0,371.0
360290056002002,6.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,310.0,325.0,371.0
360290056002003,6.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,310.0,325.0,371.0
360290056002004,6.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,310.0,325.0,371.0
360290056002005,6.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,310.0,325.0,371.0
360290056002006,6.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,310.0,325.0,371.0
360290056002007,6.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,310.0,325.0,371.0
360290056002008,6.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,310.0,325.0,371.0
360290056002009,6.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,310.0,325.0,371.0
360290056003000,6.0,25.0,79.0,107.0,128.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,310.0,325.0,371.0
360290056003001,6.0,25.0,79.0,107.0,142.0,153.0,178.0,197.0,223.0,244.0,259.0,289.0,311.0,323.0,371.0
360290056003002,6.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,311.0,325.0,371.0
360290056003003,6.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,311.0,325.0,371.0
360290056003004,6.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,311.0,325.0,371.0
360290056003005,6.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,310.0,325.0,371.0
360290056003006,6.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,310.0,325.0,371.0
360290056003007,6.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,311.0,325.0,371.0
360290056003008,6.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,311.0,325.0,371.0
360290056003009,6.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,311.0,325.0,371.0
360290056003010,9.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,311.0,323.0,371.0
360290056004000,6.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,311.0,325.0,371.0
360290056004001,6.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,311.0,325.0,371.0
360290056004002,6.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,311.0,325.0,371.0
360290056004003,9.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,311.0,325.0,371.0
360290056004004,6.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,311.0,325.0,371.0
360290056004005,6.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,311.0,325.0,371.0
360290056004006,6.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,311.0,325.0,371.0
360290056005000,6.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,310.0,325.0,371.0
360290056005001,6.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,310.0,325.0,371.0
360290056005002,6.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,311.0,325.0,371.0
360290056005003,6.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,311.0,325.0,371.0
360290056005004,6.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,311.0,325.0,371.0
360290056005005,6.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,311.0,325.0,371.0
360290057001000,9.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,311.0,325.0,371.0
360290057001001,9.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,311.0,325.0,371.0
360290057001002,9.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,311.0,325.0,371.0
360290057001003,9.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,311.0,325.0,371.0
360290057001004,9.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,311.0,323.0,371.0
360290057002000,9.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,311.0,323.0,371.0
360290057002001,9.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,311.0,323.0,371.0
360290057002002,9.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,311.0,323.0,371.0
360290057002003,9.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,311.0,323.0,371.0
360290057002004,9.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,311.0,323.0,371.0
360290057002005,9.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,311.0,323.0,371.0
360290057002006,9.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,311.0,323.0,371.0
360290057003000,9.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,311.0,325.0,371.0
360290057003001,9.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,311.0,325.0,371.0
360290057003002,9.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,311.0,325.0,371.0
360290057003003,9.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,311.0,325.0,371.0
360290057003004,9.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,311.0,325.0,371.0
360290057003005,9.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,311.0,325.0,371.0
360290057003006,9.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,311.0,325.0,371.0
360290057003007,9.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,311.0,325.0,371.0
360290057003008,9.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,311.0,325.0,371.0
360290057003009,9.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,311.0,325.0,371.0
360290057003010,9.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,311.0,323.0,371.0
360290058011000,9.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,310.0,325.0,371.0
360290058011001,9.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,310.0,325.0,371.0
360290058011002,9.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,310.0,325.0,371.0
360290058011003,9.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,310.0,325.0,371.0
360290058011004,9.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,310.0,325.0,371.0
360290058011005,9.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,311.0,325.0,371.0
360290058011006,9.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,311.0,325.0,371.0
360290058011007,9.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,311.0,325.0,371.0
360290058011008,9.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,311.0,325.0,371.0
360290058011009,9.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,311.0,325.0,371.0
360290058011010,9.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,310.0,325.0,371.0
360290058011011,9.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,310.0,325.0,371.0
360290058011012,6.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,310.0,325.0,371.0
360290058011013,6.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,310.0,325.0,371.0
360290058011014,9.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,311.0,325.0,371.0
360290058011015,9.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,310.0,325.0,371.0
360290058012000,9.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,310.0,325.0,371.0
360290058012001,9.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,310.0,325.0,371.0
360290058012002,9.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,310.0,325.0,371.0
360290058012003,9.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,310.0,325.0,371.0
360290058012004,9.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,311.0,325.0,371.0
360290058012005,9.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,311.0,325.0,371.0
360290058012006,9.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,311.0,325.0,371.0
360290058012007,9.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,311.0,325.0,371.0
360290058012008,9.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,311.0,325.0,371.0
360290058013000,9.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,311.0,325.0,371.0
360290058013001,9.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,311.0,323.0,371.0
360290058013002,9.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,311.0,323.0,371.0
360290058013003,9.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,311.0,323.0,371.0
360290058013004,9.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,311.0,325.0,371.0
360290058013005,9.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,311.0,325.0,371.0
360290058013006,9.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,311.0,325.0,371.0
360290058021000,9.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,311.0,325.0,371.0
360290058021001,9.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,311.0,325.0,371.0
360290058021002,9.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,311.0,325.0,371.0
360290058021003,9.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,311.0,323.0,371.0
360290058021004,9.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,311.0,323.0,371.0
360290058021005,9.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,311.0,325.0,371.0
360290058021006,9.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,311.0,325.0,371.0
360290058022000,9.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,311.0,323.0,371.0
360290058022001,9.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,311.0,323.0,371.0
360290058022002,9.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,311.0,323.0,371.0
360290058022003,9.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,311.0,323.0,371.0
360290058022004,9.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,311.0,323.0,371.0
360290058022005,9.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,311.0,323.0,371.0
360290058022007,9.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,295.0,311.0,323.0,371.0
360290058022009,9.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,311.0,323.0,371.0
360290058022010,9.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,311.0,323.0,371.0
360290058022011,9.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,311.0,323.0,371.0
360290058022012,9.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,311.0,323.0,371.0
360290058022013,9.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,311.0,323.0,371.0
360290058023000,9.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,311.0,325.0,371.0
360290058023001,9.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,311.0,325.0,371.0
360290058023002,9.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,311.0,325.0,371.0
360290058023003,9.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,311.0,325.0,371.0
360290058023004,9.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,311.0,325.0,371.0
360290058024000,9.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,310.0,325.0,371.0
360290058024001,9.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,311.0,325.0,371.0
360290058024002,9.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,311.0,325.0,371.0
360290058024003,9.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,311.0,325.0,371.0
360290058024004,9.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,311.0,325.0,371.0
360290058024005,9.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,310.0,325.0,371.0
360290059001000,9.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,311.0,323.0,371.0
360290059001001,9.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,311.0,323.0,371.0
360290059001002,9.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,311.0,323.0,371.0
360290059001003,9.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,295.0,311.0,323.0,371.0
360290059001004,9.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,295.0,311.0,323.0,371.0
360290059001005,9.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,311.0,323.0,371.0
360290059001006,9.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,311.0,323.0,371.0
360290059001007,9.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,311.0,323.0,371.0
360290059001008,9.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,311.0,323.0,371.0
360290059002000,9.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,311.0,323.0,371.0
360290059002001,9.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,311.0,323.0,371.0
360290059002002,9.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,311.0,323.0,371.0
360290059002003,9.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,311.0,323.0,371.0
360290059002004,9.0,25.0,67.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,295.0,311.0,323.0,371.0
360290059002005,9.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,295.0,311.0,323.0,371.0
360290059002006,9.0,25.0,67.0,107.0,142.0,154.0,178.0,187.0,223.0,244.0,259.0,295.0,311.0,323.0,371.0
360290059002007,9.0,25.0,79.0,107.0,142.0,153.0,178.0,187.0,223.0,244.0,259.0,289.0,311.0,323.0,371.0
360290059002008,9.0,25.0,67.0,107.0,142.0,154.0,178.0,187.0,223.0,244.0,259.0,295.0,311.0,323.0,371.0
