GEOID20,District0,District1,District2,District3,District4
360290015001029,679.0,1358.0,2117.0,3003.0,3454.0
360290015001030,679.0,1358.0,2117.0,3003.0,3454.0
360290015001031,679.0,1358.0,2117.0,3003.0,3454.0
360290015002000,679.0,1358.0,2117.0,3002.0,3454.0
360290015002001,679.0,1358.0,2117.0,3002.0,3454.0
360290015002002,679.0,1358.0,2117.0,3002.0,3454.0
360290015002003,679.0,1358.0,2117.0,3002.0,3454.0
360290015002004,679.0,1358.0,2117.0,2715.0,3454.0
360290015002005,679.0,1358.0,2117.0,2715.0,3454.0
360290015002006,679.0,1358.0,2117.0,2715.0,3454.0
